Name,Postcode,Phone number,Website,Email,Found on page
Langdale Heights,DE23 6AF,1332367429,https://www.langdalecarehomes.co.uk,,
Lakeside House Residential Care Home,E11 1NE,2087111444,https://www.adicocare.co.uk,,
Knowle Court,HD7 4AN,1484658357,https://www.knowlecourt.co.uk,,
Melton Place,LE13 0RD,1664484194,https://www.priorygroup.com,communications@priorygroup.com,https://www.priorygroup.com
Eversleigh Care Centre,WV6 0AF,1902426323,https://www.eversleighcarecentre.co.uk,office@eversleighcarecentre.co.uk,https://www.eversleighcarecentre.co.uk
Thornton Lodge Care Home,FY5 4HF,1253856001,https://www.thorntoncare.com,info@thorntoncare.com,https://www.thorntoncare.com
Inspire,BL2 1JG,1204398122,https://www.boltoncares.org.uk,admin@boltoncares.org.uk,https://www.boltoncares.org.uk/contact-us
Woodway House,LE8 4GD,1162773890,https://www.woodwayhouse.co.uk,enquiries@woodwayhouse.co,https://www.woodwayhouse.co.uk
Kingswood Court Care Home,BS15 1PN,1179603722,https://www.barchester.com,Fountains@barchester.com,https://www.barchester.com
Silver Oaks Residential Care Home,LE67 5EW,1530815665,https://www.silveroakshome.co.uk,enquiries@silveroakshome.co.uk,https://www.silveroakshome.co.uk
Oaklodge Care Home,NN5 6JW,1604752525,https://www.carehome.co.uk,,
The Grove,PL25 3NP,172676481,https://www.grove-charlestown.co.uk,info@grove-charlestown.co.uk,https://www.grove-charlestown.co.uk
Penns Mount Residential Care Home,TQ12 3BA,1626360274,https://www.pennsmount.co.uk,,
West View Care Home,LE2 9HG,1162773896,https://www.midlandscare.co.uk,,
The Coach House,WV2 3HU,1902343000,https://www.selecthealthcaregroup.com,info@select-group.co.uk,https://www.selecthealthcaregroup.com
Glover House,TN24 0RZ,,https://www.drivecarehomes.co.uk,info@thedrivecarehomesltd.org.uk,https://www.drivecarehomes.co.uk
Edwin House,NG7 3DP,1158504002,https://www.frameworkha.org,,
Hillsborough Residential Home,PL17 7ER,1579383138,https://www.hillsboroughresidentialhome.com,,
Redcroft,BH6 3BD,1202428158,https://www.applehouse.co.uk,,
Court House Residential Home,EX15 1BE,188432510,https://www.courthousecare.co.uk,info@courthousecare.co.uk,https://www.courthousecare.co.uk
Green Lane Care Centre,LS12 1JZ,1132311755,https://www.bondcare.co.uk,admin@bondcare.co.uk,https://www.bondcare.co.uk
St Georges Park,TF2 9LL,1509416984,https://www.rotherwood-healthcare.co.uk,logo@1x-BCarN8rE.png,https://www.rotherwood-healthcare.co.uk
Moundsley House,B38 0BL,1214333000,https://www.moundsleyhall.com,info@moundsleyhall.com,https://www.moundsleyhall.com/contact
Tregolls Manor,TR1 1XQ,1872223330,https://www.tregollsmanor.co.uk,administration@tregollsmanor.com,https://www.tregollsmanor.co.uk
Leyton House,E15 2DE,2038597352,https://www.lhccgroup.co.uk,hr@lhccgroup.co.uk,https://www.lhccgroup.co.uk
Areley House Care Home,DY13 0AB,1299877727,https://www.areleyhouse.co.uk,enquiries@areleyhouse.co.uk,https://www.areleyhouse.co.uk
Doneraile Residential Care Home,TQ12 1EQ,1626354540,https://www.donerailecarehome.co.uk,,
Grappenhall Manor Care Home,WA4 2WA,1925596828,https://www.newcarehomes.com,enquiries@lovett-care.com,https://www.newcarehomes.com/contact
The Grand Care Home,NG2 7GG,1158284099,https://www.newcarehomes.com,enquiries@lovett-care.com,https://www.newcarehomes.com/contact
Strathallen,TS12 1JN,1287622813,https://www.milewood.co.uk/strathallen/,Milewood-Logo_24@2x-1024x244-1-300x71.jpg,https://www.milewood.co.uk
Grosvenor Manor Care Home,CH3 5SY,1244305330,https://www.newcarehomes.com,enquiries@lovett-care.com,https://www.newcarehomes.com/contact
People in Action - 136 Manor Court Road,CV11 5HQ,2476353973,https://www.people-in-action.co.uk,,
The Glen Private Nursing Home,S17 3LA,1142365580,https://www.glennursinghome.co.uk,Glen-logo@x2.jpg,https://www.glennursinghome.co.uk
Tyne Grange,NE4 8RR,1917163100,https://www.exemplarhc.com,referrals@exemplarhc.com,https://www.exemplarhc.com
Stratford Road,E13 0JN,2034864250,https://www.lookahead.org.uk,communications@lookahead.org.uk,https://www.lookahead.org.uk/contact
Beechwood Care Home,DL7 8FH,1609777733,https://www.hillcare.net,enquiries@hillcare.net,https://www.hillcare.net
Long Eaton View Care Home,NG10 3LU,1157043124,https://www.longeatonviewcarehome.com,,
Downs View Care Centre,SN4 0EU,1793740240,https://www.coatewatercare.co.uk,enquiries@coatewatercare.co.uk,https://www.coatewatercare.co.uk/contact
Orchard House Care Home,LN12 1EL,1507472203,https://www.rchcarehomes.co.uk,,
Stainsbridge House,SN16 0AJ,1666823757,https://stainsbridgehouse.co.uk,ahadmin@treasurehomes.co.uk,https://stainsbridgehouse.co.uk
Temple Croft Care Home,DN33 2AD,1472752684,https://www.templecroftcarehome.net,,
Abbots Leigh Manor Nursing Home,BS8 3RP,1275374669,https://abbotsleighmanor.co.uk,aladmin@treasurehomes.co.uk,https://abbotsleighmanor.co.uk
Lampton House,BS41 9JE,1275393153,https://lamptonhouse.co.uk,david@treasurehomes.co.uk,https://lamptonhouse.co.uk
Langford Park,EX5 5AG,1392690116,https://www.langfordpark.co.uk,,
Bayis Sheli Limited,N16 5BP,20880153920,https://www.bayissheli.org.uk,,
Maria Skobtsova House,PL4 6HG,1752221328,https://www.comae.org.uk,enquiries@comae.org.uk,https://www.comae.org.uk
Oldbury House Care Home,GL10 3RT,1453791513,https://www.bondcare.co.uk/grange-eastington,admin@bondcare.co.uk,https://www.bondcare.co.uk
Kingfield Mews,S11 9AS,1143086896,https://www.progressivecare.co.uk,marketing@progressivecare.co.uk,https://www.progressivecare.co.uk/contact
Watermoor House,GL7 1JR,1285654864,https://www.watermoorhouse.org,,
The Broughtons,M7 1NF,1617089033,https://www.wellbeingresidential.co.uk,broughtons@wellbeingresidential.co.uk,https://www.wellbeingresidential.co.uk/contact
Kanner Project,PL9 8AA,1752482670,https://www.salutemcareandeducation.co.uk,enquiries@salutemsharedservices.co.uk,https://www.salutemcareandeducation.co.uk
Osborne House,BS21 7BT,1275871020,https://www.osbornecarehomeltd.co.uk,,
The Laurels and The Limes Care Home,S10 5DN,1142660202,https://www.hillcare.net,enquiries@hillcare.net,https://www.hillcare.net
Fernbank,OL8 2BA,1616264079,https://www.fernbankcommunity.co.uk,,
Bramble Lodge,DE7 6HQ,1159444545,https://www.bramblelodge.com,,
Ashburton House,TQ13 7DT,1364653053,https://www.ashburton-house.co.uk,enquiries@ashburton-house.co.uk,https://www.ashburton-house.co.uk
Wansbeck House,NE2 3BB,1912665491,https://www.percyhedley.org.uk,foundation@percyhedley.org.uk,https://www.percyhedley.org.uk/contact-us
The Glen Nursing Home,BD17 5DX,1274586419,https://www.theglennursinghome.co.uk,,
Potters Green,S64 5UW,1709213420,https://www.exemplarhc.com,referrals@exemplarhc.com,https://www.exemplarhc.com
Woodland View Lodge,EX2 7PW,,https://www.oystercarehomes.co.uk,email@email.com,https://www.oystercarehomes.co.uk
Goldenpark Nursing Home,ST6 3LL,1782420600,https://www.primarymedicalsolutions.co.uk,goldenhill@primarymedicalsolutions.co.uk,https://www.primarymedicalsolutions.co.uk
South Grove House,PR2 9RY,2035071200,https://www.active-pathways.com,referrals@active-pathways.com,https://www.active-pathways.com/contact-us
Brockfield House,NN9 6QQ,1933625555,https://www.brockfieldhouse.co.uk,,
Abbeyfield Silverdale & District Society Limited,LA5 0SG,1524701219,https://www.silverdale-abbeyfield.org,,
Oakwood House,IG3 9LU,2089838631,https://www.oakscare.co.uk,,
Shirelodge Nursing Home,NN17 2AE,1536200348,https://www.birchester.com,,
Genesis Residential Home,PE11 4UQ,1775820431,https://www.adonaiholding.com,,
Sholden Hall Residential Home,CT14 0AB,1304375445,https://www.sholdenhall.co.uk,info@sholdenhall.co.uk,https://www.sholdenhall.co.uk
Lillington House,CV32 6LL,1926427216,https://www.castelfroma.org.uk,Jamie.Harrison@castelfroma.org.uk,https://www.castelfroma.org.uk
St Mary's Nursing Home,CV23 0HF,1788832589,https://www.stmarysnursinghome.com,info@stmarysnursinghome.com,https://www.stmarysnursinghome.com
Elm Bank Care Home,NN15 7JZ,1536313520,https://www.barchester.com/home/elm-bank-care-home,Fountains@barchester.com,https://www.barchester.com
Ross Court Care Home,HR9 7BQ,1989764349,https://www.brighterkind.com/rosscourt,,
Westwood Court Care Home,CW7 1HZ,1606594786,https://www.selecthealthcaregroup.com,info@select-group.co.uk,https://www.selecthealthcaregroup.com
Nightingale Nursing and Care Home,NG21 9PA,1623824480,https://www.nightingale-carehome.co.uk,,
Byron Lodge Care Home,S63 6EN,1709761280,https://www.byronlodge.co.uk,,
The George Brooker Care Society Limited,RM9 6LH,2089848983,https://www.georgebrookerhouse.co.uk,information@georgebrookerhouse.co.uk,https://www.georgebrookerhouse.co.uk
Stable Steps Care Centre,SK3 8HZ,1617111781,https://www.stablesteps.co.uk,,
Steeton Court Nursing Home,BD20 6SW,1535656124,https://www.steetoncourt.com,,
Ambleside,GL51 6EG,1242522937,https://www.amblesidecare.co.uk,info@amblesidecare.co.uk,https://www.amblesidecare.co.uk
Springfield,LS25 1EP,1132863415,https://www.springfieldgroupcarehomes.com,,
Oaklands Manor Nursing Home,TS12 1NR,1287624494,https://www.keyhealthcare.co.uk,,
Yew Tree Cottage Residential Home,TA20 3DB,146064735,https://www.ambridgeestates.co.uk,,
Badby Park,NN11 4NH,1327301041,https://www.elysiumhealthcare.co.uk,,
Greenways Care Home,CV47 9PZ,1926633294,https://www.greenwayscarehome.org.uk,,
The Priory Care Home,SN15 1AA,1249652153,https://www.thepriorycarehome.co.uk,,
Redford Court,L8 7SZ,1512808181,https://www.thedtgroup.org,,
Broadway Nursing Home,FY4 2HE,1253401809,https://www.broadwaynursinghome.com,,
Rose Lodge Exmouth,EX8 2EZ,1395227071,https://www.roselodgecarehome.co.uk,manager@roselodgecarehome.co.uk,https://www.roselodgecarehome.co.uk
Cambian Lufton Manor College,BA22 8ST,1935403120,https://www.cambiangroup.com/specialist-education/our-colleges/cambian-lufton-college/,,
Springfield Care Home,BB2 6PS,1254263668,https://www.fshc.co.uk,,
Mead Field Manor Care Home,BS29 6FH,1934533419,https://www.careuk.com/care-homes/mead-field-manor-banwell,,
Pine Lodge,BS23 2XL,1934622539,https://www.orchardcare.co.uk/,,
Alphington Lodge Residential Home,EX2 8XH,1392216352,https://www.alphingtonlodge.co.uk,,
Doddington Lodge,DY14 0HJ,1584707084,https://www.doddingtonlodge.com,enquiries@www.doddingtonlodge.com,https://www.doddingtonlodge.com
Coton Grange,WV6 9PH,1902757785,https://www.cotonhouse.co.uk,info@rdcpcare.com,https://www.cotonhouse.co.uk/contact
Woodrow House,SK4 4PE,1614709910,https://www.cygnethealth.co.uk,,
Stoneleigh House,DY1 2ER,1384235590,https://www.stoneleighcarehomesltd.co.uk,,
Woodleigh Manor Residential Care Home,HU13 0ER,1482359919,https://www.hessle-care.co.uk,,
Wrenbury Nursing Home,CW5 8EJ,1270780114,https://www.bluecroftestates.co.uk,,
Oakham Grange,LE15 7UD,1572332211,https://www.ardale.co.uk,Asset-1@2x-150x150.png,https://www.ardale.co.uk
Tealwood Grange Care Home,LN5 9WQ,1522243537,https://www.crystalcarecollection.co.uk,email@email.com,https://www.crystalcarecollection.co.uk
Linden House,DE23 6ER,1332344870,https://www.lindenhouseresidential.co.uk,,
Ashcroft Hollow Care Home,WS12 4PD,1543574551,https://www.ashcroft-hollow.co.uk,,
Pennington Court Care Home,LS11 6TT,1132284040,https://www.westwardcare.co.uk,info@westwardcare.co.uk,https://www.westwardcare.co.uk
The Raikes Residential Home,BD20 9JN,1535653339,https://www.crabtreecarehomes.co.uk,info@crabtreecarehomes.co.uk,https://www.crabtreecarehomes.co.uk
Conifers Nursing Home,WS6 6BY,1922415473,https://www.conifersnursinghome.co.uk,office@conifersnursinghome.co.uk,https://www.conifersnursinghome.co.uk
Lyme Regis Care Home with Nursing,DT7 3HX,1297442322,https://www.farringtoncare.com,,
Grasmere Rest Home,SM2 6ST,2086428612,https://www.southcarehomes.com/grasmere-rest-home,info@southcarehomes.com,https://www.southcarehomes.com
Gibson's Lodge Limited,SW16 3ES,2086704098,https://www.primecaregroup.co.uk,info@primecaregroup.co.uk,https://www.primecaregroup.co.uk
La Fontana,TA12 6PQ,1935829900,https://www.notarohomes.co.uk,info@aspencourtcare.co.uk,https://www.notarohomes.co.uk
Hill View,SN2 2JE,1793421995,https://astoncarehomes.co.uk/hill-view,areamanager@astoncarehomes.co.uk,https://astoncarehomes.co.uk/contact
The Uplands at Oxon,SY3 8GA,1743282040,https://www.bondcare.co.uk/care-homes/the-uplands-care-home/,admin@bondcare.co.uk,https://www.bondcare.co.uk
Holbrook Hall,DE56 0TF,1332880698,https://www.holbrookhall.co.uk,info@holbrookhall.co.uk,https://www.holbrookhall.co.uk
Vision Homes Association - 1B Toll Gate Road,SY8 1TQ,1584877870,https://www.visionhomes.org.uk,,
Vision Homes Association - 1C Toll Gate Road,SY8 1TQ,1584877566,https://www.visionhomes.org.uk,,
Vision Homes Association - 1A Toll Gate Road,SY8 1TQ,1584877737,https://www.visionhomes.org.uk,,
Bridge House Care Centre,SM6 7DJ,2086478419,https://www.abbeytotalcaregroup.co.uk,enquiries@abbeytotalcare.co.uk,https://www.abbeytotalcaregroup.co.uk
St Peters Home,CT9 1TH,1843291363,https://www.stpetershomeltd.co.uk,,
Luso Court Care Centre,SW4 7JR,2076271400,https://www.lusocourtcarecentre.co.uk/,info@lusocourtcarecentre.co.uk,https://www.lusocourtcarecentre.co.uk
Amber Court Residential Care Home,WV3 0EN,1902342195,https://www.wellesley-house.com,,
The Heathers Residential Care Home,BR1 4BL,2084606555,https://www.theheathers.co.uk,example@mysite.com,https://www.theheathers.co.uk
Wagstaff Way,B37 7GW,1217888168,https://www.autismwestmidlands.org.uk,,
Royal Court Care Home,DN35 8AW,1472600112,https://www.carehome.co.uk/carehome.cfm/searchazref/10004017ROYZ,,
The Glow Rest Home,KT5 8BD,2083992614,https://www.carehome.co.uk,,
Copperfield Court,CT10 2NH,1843423271,https://www.oystercarehomes.co.uk,email@email.com,https://www.oystercarehomes.co.uk
High Peak Residential and Nursing Home,WA3 4AZ,1925549485,https://www.crowncarerossendale.co.uk,info@crowncarerossendale.co.uk,https://www.crowncarerossendale.co.uk
Nightingale Care and Nursing Home,DE23 1RJ,1332718710,https://www.agincare.co.uk,,
Lister House Nursing Home,BD8 8RA,1274494911,https://www.lhnh.co.uk,enquiries@lhnh.co.uk,https://www.lhnh.co.uk
Oakdale Care Limited,LE5 4UH,1162760600,https://www.langdalecarehomes.co.uk,,
Park View,ST3 4AP,1782328585,https://www.craegmoor.co.uk,communications@priorygroup.com,https://www.craegmoor.co.uk
Hazeldene House,TN2 4AY,1892823018,https://www.hazeldenehouse.com,,
Stratfield Lodge Residential Home,BH8 8JL,1202553596,https://www.stratfieldlodge.co.uk,enquiries@stratfieldlodge.co.uk,https://www.stratfieldlodge.co.uk
The Old Vicarage,DE45 1FJ,1629814659,https://www.bakewellvicarage.com,,
Brooke House,NE15 7AY,1912748484,https://www.prestwickcare.co.uk,info@prestwickcare.co.uk,https://www.prestwickcare.co.uk
Beech Tree House,NE66 1XQ,1665606065,https://www.malhotragroupplc.co.uk,reception@malhotragroup.co.uk,https://www.malhotragroupplc.co.uk
Bluebell View,SY11 2HU,1691592100,https://www.hc-one.co.uk,,
Treetops Nursing Home,OL8 1LL,1616286811,https://www.treetopsnursinghome.co.uk,,
The Cedars,WV7 3JH,1902373162,https://www.springcare.org.uk,,
Withins (Breightmet) Limited,BL2 5DZ,1204362626,https://www.withinsresidentialhome.co.uk,,
Birchwood House Rest Home,TN3 0TU,1892863559,https://www.birchwoodhouse.org.uk,birchwood@birchwoodhouse.org.uk,https://www.birchwoodhouse.org.uk
Whitefield House,M45 7NF,1617969666,https://www.whitefieldhouse.co.uk,enquiries@whitefieldhouse.co.uk,https://www.whitefieldhouse.co.uk
Dovecote Lodge,WF4 6DJ,1924302935,https://www.wakefield.gov.uk,,
Broom Lane Care Home,S60 3NW,1709541333,https://www.woodcaregroup.com,abbey.manager@woodcaregroup.com,https://www.woodcaregroup.com
Tulipa House,CT9 4NA,1843210029,https://www.discoverycaregroup.com/homes/tulipa-house,,
Marton Gate Manor Care Home,YO16 6YE,1482665063,https://www.yorkarehomes.co.uk,,
Snydale Care Home,WF7 6HD,1924895517,https://www.warmestwelcome.com,,
Hillcrest Residential Care Home,WA6 6ES,1928733615,https://www.hillcrestcarehome.com,,
Plymbridge House,PL7 4LD,1752345720,https://www.peninsulacarehomes.co.uk,,
Manor Community Care Home,BS16 2JD,1173600511,https://www.manorcommunity.co.uk,admin@manorcommunity.co.uk,https://www.manorcommunity.co.uk
Belvedere House Care Home,S40 2SA,1246959200,https://www.crowncaregroup.co.uk,,
Kingfisher Court Care Centre,NG11 8HE,1159405031,https://www.monarchhealthcare.co.uk,,
Barton Brook Care Home,M30 0GP,1612532209,https://www.wecaregroup.co.uk/our-homes/barton-brook-care-home,,
DIL Home (Thornton-Cleveleys),FY5 2AP,1253821324,https://www.sonacare.org,,
Cascade (Stiles House),HU19 2HH,1964613168,https://www.cascade-care.com,info@cascade-care.com,https://www.cascade-care.com
The Bridles,BA9 9FQ,1963853170,https://www.cornerstonehc.co.uk,info@cornerstonehc.co.uk,https://www.cornerstonehc.co.uk/contact
Middleton Manor Care Centre,DL2 1TS,1325344970,https://www.prestigecaregroup.com,info@prestigegroup.uk.com,https://www.prestigecaregroup.com
Arcare Codsall House,WV8 2EX,,https://www.arcarehomes.co.uk,,
Cedar Mews,LE4 3LX,1162674835,https://www.cinnamoncc.com/care-homes/cedar-mews,Care-Home-Catering-Awards-2024-Finalists@2x-320x274.jpg,https://www.cinnamoncc.com
Holy Cross,SR4 8QA,1915670862,https://www.stcuthbertscarenursinghomes.org.uk,,
Beech Hill Grange,B72 1DU,1213730200,https://www.beechhillgrange.co.uk,enquiries@beechhillgrange.co.uk,https://www.beechhillgrange.co.uk
Marian House,B24 0BX,1212415217,https://www.marianhousecare.co.uk/,,
SignHealth Claridge Road,M21 9WQ,1618604365,https://www.signhealth.org.uk,advocacy@signhealth.org.uk,https://www.signhealth.org.uk/contact
Fairfield Nursing Home,CH61 6XD,1513428886,https://www.rosewoodhealthcaregropu.co.uk,,
Cloverdale Care Home,DN37 7AH,1472877000,https://www.cloverdalecarehome.net,,
Carisbrooke Manor,DN17 2AA,1724289555,https://www.kapilcare.co.uk,,
Hampton Grange Nursing Home,HR1 1TH,1432272418,https://www.rotherwood-group.co.uk,logo@1x-BCarN8rE.png,https://www.rotherwood-group.co.uk
Gwen Walford House,HR1 1TH,1432272418,https://www.rotherwood-group.co.uk,logo@1x-BCarN8rE.png,https://www.rotherwood-group.co.uk
Victory Care Home,ME5 7JZ,1634845337,https://www.agincare.com/care-homes/kent/victory-care-home-chatham,cranstonmonica351@gmail.com,https://www.agincare.com
Cleeve House,WR14 1QH,1684564454,https://www.cleeve-house.co.uk,enquiries@cleeve-house.co.uk,https://www.cleeve-house.co.uk
Earlfield Lodge,BS23 2RR,1934417934,https://www.solomoncare.com,jaime@solomoncare.com,https://www.solomoncare.com/contact-us
Broadway Nursing,L4 8UD,1512702073,https://www.wecaregroup.co.uk/our-homes/broadway-nursing-home-liverpool/,,
Far Fillimore Rest Home,DE13 8TG,1283812180,https://www.farfillimore.co.uk,,
Western Park View Nursing Home,LE3 0WA,1162470032,https://www.westernparkviewcarehome.co.uk,,
